Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Balcony,State of the property,Surface master bedroom,Surface of living-room,Cellar,Number of facades,Surface terrace,Surface garden,Garage,apartment,bungalow,chalet,cottage,duplex,ground-floor,loft,mansion,master-house,mixed-building,penthouse,residence,studio,triplex,villa,Antwerp Province,Brussels-Capital Region,East Flanders Province,Flemish Brabant Province,Hainaut Province,Limburg Province,Liège Province,Luxembourg Province,Namur Province,Walloon Brabant Province,West Flanders Province
375000.0,3.0,147.0,4.0,1.0,0.0,2.0,19.0,85.0,0.0,2.0,0.0,71.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170000.0,2.0,158.0,2.0,1.0,0.0,1.0,20.0,69.0,0.0,3.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
526434.0,3.0,229.0,2.0,1.0,0.0,5.0,31.0,67.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285000.0,3.0,175.0,4.0,1.0,0.0,2.0,13.0,20.0,0.0,2.0,30.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
339000.0,3.0,146.0,3.0,1.0,0.0,2.0,19.0,42.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320000.0,2.0,145.0,2.0,1.0,0.0,2.0,19.0,28.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309000.0,4.0,126.0,3.0,1.0,0.0,2.0,17.0,36.0,0.0,2.0,28.0,98.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1250000.0,6.0,570.0,2.0,1.0,0.0,4.0,77.0,166.0,0.0,2.0,0.0,250.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278000.0,5.0,190.0,3.0,1.0,0.0,2.0,25.0,55.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338800.0,3.0,145.0,4.0,1.0,0.0,5.0,19.0,42.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169000.0,2.0,75.0,2.0,1.0,0.0,2.0,10.0,32.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189500.0,2.0,64.0,3.0,1.0,0.0,2.0,8.0,35.0,0.0,2.0,28.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156000.0,2.0,85.0,2.0,1.0,0.0,2.0,11.0,29.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159000.0,2.0,119.0,2.0,1.0,0.0,1.0,16.0,21.0,0.0,2.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145000.0,1.0,40.0,2.0,1.0,0.0,2.0,5.0,11.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169000.0,3.0,90.0,4.0,1.0,0.0,2.0,12.0,26.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295000.0,2.0,95.0,2.0,1.0,0.0,2.0,12.0,27.0,0.0,2.0,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289000.0,3.0,110.0,4.0,1.0,0.0,2.0,14.0,110.0,0.0,3.0,21.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150000.0,2.0,110.0,1.0,1.0,0.0,2.0,14.0,32.0,0.0,2.0,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210000.0,2.0,90.0,4.0,1.0,0.0,2.0,12.0,26.0,0.0,2.0,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198450.0,1.0,68.0,3.0,1.0,0.0,2.0,9.0,19.0,0.0,2.0,26.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190425.0,1.0,66.0,3.0,1.0,0.0,2.0,8.0,19.0,0.0,2.0,8.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251950.0,1.0,89.0,2.0,1.0,0.0,2.0,12.0,26.0,0.0,2.0,54.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225200.0,2.0,84.0,2.0,1.0,0.0,2.0,11.0,24.0,0.0,2.0,12.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275000.0,2.0,100.0,3.0,1.0,0.0,2.0,21.0,29.0,0.0,2.0,40.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280000.0,3.0,108.0,3.0,1.0,0.0,2.0,14.0,31.0,0.0,2.0,36.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295000.0,3.0,140.0,3.0,1.0,0.0,2.0,18.0,41.0,0.0,2.0,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
290000.0,3.0,95.0,1.0,1.0,0.0,2.0,12.0,27.0,0.0,2.0,59.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270000.0,1.0,109.0,4.0,1.0,0.0,2.0,14.0,31.0,0.0,2.0,20.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239000.0,2.0,100.0,4.0,1.0,0.0,5.0,13.0,36.0,0.0,2.0,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259000.0,2.0,108.0,4.0,1.0,0.0,5.0,14.0,47.0,0.0,2.0,53.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
365000.0,4.0,158.0,4.0,1.0,0.0,2.0,20.0,42.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
149000.0,2.0,105.0,2.0,1.0,0.0,1.0,14.0,30.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295000.0,2.0,113.0,4.0,1.0,0.0,2.0,15.0,33.0,0.0,3.0,32.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235000.0,2.0,95.0,3.0,1.0,1.0,4.0,12.0,27.0,0.0,2.0,40.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169000.0,3.0,90.0,2.0,1.0,0.0,2.0,12.0,31.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
583000.0,3.0,176.0,4.0,1.0,0.0,2.0,23.0,47.0,0.0,3.0,0.0,1100.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
438000.0,3.0,176.0,4.0,1.0,0.0,2.0,23.0,51.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
449000.0,3.0,196.0,4.0,1.0,0.0,2.0,26.0,57.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299000.0,3.0,122.0,2.0,1.0,0.0,1.0,16.0,35.0,0.0,4.0,0.0,130.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220000.0,3.0,82.0,4.0,1.0,0.0,2.0,11.0,24.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640000.0,3.0,250.0,4.0,2.0,0.0,2.0,33.0,73.0,0.0,4.0,340.0,50.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
849000.0,4.0,320.0,4.0,2.0,0.0,2.0,21.0,93.0,1.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
579000.0,3.0,223.0,3.0,1.0,0.0,2.0,30.0,65.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
349000.0,3.0,250.0,2.0,1.0,0.0,2.0,33.0,33.0,0.0,3.0,10.0,465.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469000.0,4.0,184.0,4.0,1.0,0.0,2.0,24.0,31.0,0.0,2.0,38.0,190.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419450.0,5.0,186.0,4.0,1.0,0.0,5.0,25.0,54.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550000.0,4.0,150.0,4.0,1.0,0.0,1.0,20.0,43.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
399000.0,3.0,121.0,4.0,1.0,0.0,2.0,16.0,35.0,0.0,2.0,40.0,190.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
725000.0,4.0,158.0,4.0,2.0,0.0,2.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
465000.0,2.0,157.0,4.0,1.0,0.0,5.0,15.0,60.0,0.0,3.0,31.0,390.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479000.0,3.0,150.0,2.0,2.0,0.0,3.0,20.0,43.0,0.0,3.0,16.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299000.0,3.0,122.0,2.0,1.0,0.0,1.0,16.0,35.0,0.0,4.0,0.0,130.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199000.0,1.0,158.0,4.0,1.0,0.0,3.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199000.0,1.0,81.0,4.0,1.0,0.0,3.0,10.0,23.0,0.0,2.0,22.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179000.0,1.0,56.0,4.0,1.0,0.0,5.0,7.0,27.0,0.0,3.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185000.0,1.0,56.0,4.0,1.0,0.0,5.0,7.0,27.0,0.0,3.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
312000.0,3.0,147.0,2.0,1.0,0.0,2.0,19.0,43.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
844000.0,4.0,344.0,4.0,1.0,0.0,5.0,46.0,100.0,0.0,4.0,0.0,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1250000.0,5.0,471.0,4.0,4.0,0.0,3.0,63.0,137.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
325000.0,3.0,190.0,2.0,1.0,0.0,2.0,25.0,29.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180000.0,1.0,62.0,2.0,1.0,0.0,5.0,8.0,18.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
349000.0,1.0,89.0,4.0,1.0,0.0,3.0,12.0,37.0,0.0,3.0,24.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270000.0,1.0,158.0,2.0,1.0,0.0,2.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215000.0,1.0,65.0,4.0,1.0,0.0,2.0,8.0,19.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225000.0,1.0,62.0,4.0,1.0,0.0,5.0,8.0,20.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299000.0,1.0,158.0,1.0,1.0,0.0,2.0,20.0,42.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299000.0,1.0,158.0,1.0,1.0,0.0,2.0,20.0,42.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199000.0,1.0,66.0,4.0,1.0,0.0,3.0,8.0,28.0,0.0,4.0,16.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219000.0,1.0,62.0,4.0,1.0,0.0,5.0,8.0,33.0,0.0,2.0,0.0,38.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359000.0,4.0,167.0,4.0,1.0,0.0,2.0,22.0,48.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325000.0,3.0,180.0,2.0,1.0,0.0,4.0,24.0,52.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
340000.0,2.0,120.0,2.0,1.0,0.0,1.0,16.0,18.0,0.0,3.0,0.0,65.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325000.0,3.0,158.0,2.0,1.0,0.0,3.0,15.0,19.0,1.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370000.0,3.0,130.0,2.0,1.0,0.0,5.0,17.0,51.0,0.0,2.0,21.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415000.0,3.0,159.0,2.0,1.0,0.0,5.0,21.0,62.0,0.0,2.0,20.0,44.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
361350.0,3.0,318.0,4.0,1.0,0.0,5.0,43.0,93.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
354900.0,3.0,147.0,2.0,1.0,0.0,5.0,19.0,43.0,0.0,2.0,0.0,81.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306900.0,3.0,135.0,2.0,1.0,0.0,5.0,18.0,39.0,0.0,2.0,0.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409000.0,3.0,155.0,2.0,1.0,0.0,5.0,21.0,88.0,0.0,2.0,31.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229000.0,3.0,157.0,2.0,1.0,0.0,2.0,21.0,31.0,0.0,2.0,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189000.0,2.0,100.0,3.0,1.0,1.0,2.0,25.0,30.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229000.0,1.0,62.0,2.0,1.0,0.0,3.0,8.0,18.0,0.0,2.0,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
975000.0,3.0,352.0,4.0,2.0,0.0,5.0,20.0,57.0,1.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
285000.0,3.0,117.0,2.0,1.0,0.0,2.0,15.0,27.0,0.0,2.0,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179000.0,3.0,158.0,4.0,1.0,0.0,2.0,20.0,42.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
424000.0,3.0,185.0,2.0,1.0,0.0,5.0,25.0,59.0,0.0,3.0,0.0,239.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
424000.0,3.0,203.0,2.0,1.0,0.0,5.0,27.0,58.0,0.0,3.0,0.0,133.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384000.0,3.0,184.0,2.0,1.0,0.0,5.0,24.0,57.0,0.0,2.0,0.0,59.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595000.0,4.0,145.0,2.0,2.0,0.0,2.0,19.0,45.0,0.0,2.0,17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595000.0,3.0,175.0,1.0,2.0,0.0,2.0,28.0,44.0,0.0,2.0,17.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330000.0,4.0,204.0,2.0,2.0,0.0,3.0,27.0,59.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
294000.0,2.0,86.0,2.0,1.0,0.0,5.0,11.0,40.0,0.0,3.0,15.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
294000.0,2.0,91.0,2.0,1.0,0.0,5.0,12.0,40.0,0.0,2.0,15.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445000.0,2.0,115.0,1.0,1.0,0.0,2.0,27.0,51.0,0.0,2.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375000.0,4.0,295.0,4.0,1.0,0.0,5.0,16.0,34.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
327500.0,3.0,119.0,4.0,2.0,0.0,5.0,16.0,34.0,0.0,2.0,15.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
449000.0,3.0,245.0,4.0,1.0,0.0,5.0,14.0,33.0,0.0,4.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495000.0,4.0,267.0,2.0,1.0,0.0,5.0,20.0,26.0,1.0,2.0,64.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375000.0,4.0,282.0,2.0,1.0,0.0,5.0,17.0,82.0,1.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
430000.0,5.0,445.0,2.0,2.0,0.0,2.0,19.0,34.0,1.0,2.0,0.0,110.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325000.0,2.0,98.0,4.0,1.0,0.0,5.0,13.0,28.0,0.0,2.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
487000.0,2.0,124.0,2.0,1.0,0.0,5.0,16.0,36.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
669000.0,3.0,245.0,2.0,1.0,0.0,2.0,33.0,58.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
879000.0,3.0,265.0,4.0,1.0,0.0,5.0,25.0,48.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
219000.0,1.0,74.0,2.0,1.0,0.0,2.0,14.0,21.0,0.0,2.0,0.0,400.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234000.0,1.0,82.0,4.0,1.0,0.0,5.0,13.0,32.0,0.0,2.0,10.0,22.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219000.0,2.0,78.0,4.0,1.0,0.0,5.0,14.0,25.0,0.0,2.0,5.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359000.0,3.0,142.0,2.0,1.0,0.0,2.0,19.0,50.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210000.0,3.0,182.0,2.0,1.0,0.0,5.0,15.0,30.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309000.0,3.0,140.0,1.0,2.0,0.0,2.0,18.0,41.0,1.0,1.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425000.0,3.0,132.0,4.0,1.0,0.0,2.0,30.0,26.0,1.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
399000.0,3.0,220.0,2.0,1.0,0.0,2.0,29.0,64.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
349000.0,4.0,210.0,4.0,1.0,0.0,5.0,17.0,41.0,0.0,2.0,0.0,300.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495000.0,3.0,184.0,2.0,1.0,0.0,5.0,24.0,53.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265000.0,3.0,126.0,4.0,1.0,0.0,1.0,17.0,36.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269000.0,3.0,142.0,2.0,1.0,0.0,1.0,19.0,41.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
499000.0,4.0,182.0,2.0,2.0,0.0,2.0,24.0,53.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420000.0,3.0,206.0,2.0,1.0,0.0,5.0,27.0,60.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394000.0,3.0,191.0,2.0,1.0,0.0,5.0,25.0,64.0,0.0,2.0,0.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
424000.0,3.0,229.0,2.0,1.0,0.0,5.0,31.0,45.0,0.0,3.0,0.0,53.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394000.0,3.0,181.0,2.0,1.0,0.0,5.0,24.0,57.0,0.0,3.0,0.0,121.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320000.0,3.0,142.0,4.0,1.0,0.0,5.0,14.0,35.0,1.0,2.0,22.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159000.0,2.0,158.0,2.0,1.0,0.0,1.0,20.0,32.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
695000.0,2.0,196.0,2.0,1.0,0.0,2.0,26.0,30.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
369000.0,2.0,137.0,2.0,1.0,0.0,3.0,18.0,40.0,1.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
